ID,MONTHS_BALANCE,STATUS
5002020,-18,X
5005466,0,C
5117994,-11,C
5105499,-32,C
5003164,-59,0
5139911,-10,C
5067645,-21,X
5060241,-34,0
5065711,-40,C
5137233,-28,C
5010493,-6,C
5079020,0,C
5104984,-13,C
5120629,-6,X
5148579,-17,0
5011256,-44,C
5126170,-31,0
5117536,-1,0
5099728,-13,0
5096243,-9,0
5099716,-26,1
5091448,-17,C
5142732,-23,C
5126490,-48,0
5017624,-21,0
5105166,-12,C
5069300,-23,0
5062117,-15,C
5067517,-27,X
5105078,-19,X
5116854,-17,0
5115562,-25,0
5002736,-22,X
5021688,0,C
5105143,-11,C
5024430,-24,0
5088961,-3,C
5091430,-2,C
5011994,-8,C
5090976,-46,C
5126540,-43,0
5011083,-29,0
5018176,-33,C
5091704,-6,0
5145873,-28,C
5119968,-14,C
5047853,-48,0
5017523,-11,C
5060936,-24,X
5093306,-5,C
5149321,-46,C
5021641,-11,1
5148834,-40,X
5011696,-6,C
5017235,-2,C
5009240,-10,C
5028717,-19,C
5113373,-7,0
5061151,-37,X
5120392,-8,0
5114357,-5,C
5021532,-1,X
5060997,-18,X
5125527,0,0
5018387,-29,C
5036525,-2,0
5067606,-27,C
5002930,-3,C
5066512,-11,0
5068416,-48,0
5148706,-3,0
5149026,-4,C
5066675,-24,C
5096479,-3,X
5120221,-2,C
5074585,-24,0
5028296,-40,0
5005749,-13,C
5142538,-3,C
5061794,0,X
5149873,-27,0
5016545,0,0
5060253,-5,0
5090774,-22,X
5011327,-32,C
5002871,-20,0
5061646,-12,C
5016789,-36,0
5142400,-2,X
5149819,-3,X
5002341,-10,X
5097105,-34,0
5067362,-15,C
5002094,-16,X
5048096,-4,C
5041367,-45,C
5002931,-24,C
5118115,-7,0
5135672,-14,C
5028986,-22,C
5060717,-8,C
5116833,-14,C
5115544,-29,0
5117487,-10,0
5146567,-2,X
5022804,-15,0
5041058,-26,C
5016508,-37,X
5060847,-23,0
5090835,-16,0
5058292,-4,0
5011555,-34,X
5061368,-31,C
5029693,-2,C
5113049,-27,X
5069055,-14,C
5067455,-2,C
5016839,-21,0
5037251,-15,0
5060196,-24,C
5024090,-21,C
5060939,-34,0
5100265,-21,C
5005644,-20,X
5053088,-13,0
5091799,-17,0
5148530,-40,0
5113905,-6,X
5148530,-32,0
5068529,-2,0
5018217,-27,0
5010891,-43,X
5150208,-33,C
5011992,-37,0
5016700,-20,0
5061706,-5,C
5038587,-1,C
5010311,0,X
5029268,-32,0
5041606,-18,C
5120014,-4,0
5037120,-32,0
5061954,-4,C
5067919,-21,0
5017387,-3,C
5041154,-2,C
5148782,-23,0
5036853,-43,0
5095592,-3,0
5053426,-2,C
5029297,-20,X
5114495,-47,X
5118535,-6,C
5100173,-12,X
5089397,-33,X
5046306,-19,0
5117027,-16,C
5120723,-6,C
5100224,-18,X
5137207,-16,X
5059746,-9,C
5105943,-5,X
5050579,-29,0
5004652,-4,0
5044664,-25,0
5053245,-1,X
5011960,-29,0
5061231,-12,C
5059871,-28,0
5113855,-18,0
5036722,-29,0
5068071,-6,C
5120962,-36,0
5004707,-14,C
5018129,-22,X
5045422,-11,X
5060026,-2,0
5142435,-4,X
5096148,-16,0
5003954,0,0
5112952,-21,X
5067527,-37,C
5062160,-13,0
5121483,-13,X
5122036,-10,C
5096108,0,0
5036851,-39,0
5045085,-4,0
5005416,-9,C
5090563,-6,X
5069263,-34,0
5121469,-21,0
5092081,-1,C
5091551,-22,0
5022698,-18,0
5005172,-22,0
5067869,-7,0
5028503,-12,0
5024337,-2,X
5145746,-17,1
5046317,-26,C
5056102,-24,C
5045761,-1,C
5048503,-29,0
5068471,-9,0
5050843,-32,X
5029172,-5,0
5060774,-7,C
5148939,-27,0
5038556,-34,0
5105497,-18,0
5146561,-5,C
5088859,-40,0
5067353,-2,C
5089045,-7,C
5112665,-14,1
5135437,-25,C
5011702,-1,C
5100109,-2,C
5053289,-37,0
5012572,-16,0
5117230,-5,C
5052780,-3,0
5149143,-9,C
5137039,-35,C
5113503,-30,C
5113258,-5,0
5012560,-24,0
5068573,-3,C
5091206,-29,0
5100387,-11,0
5017141,-25,C
5060625,-55,0
5044929,-9,0
5005478,-8,C
5066517,-24,0
5005408,-27,0
5022859,-1,C
5065694,-10,0
5054315,-6,X
5016508,-5,X
5121265,0,C
5067307,-7,0
5053740,-26,X
5116799,-29,X
5021656,-35,X
5142634,-2,0
5118394,-3,C
5132778,-30,0
5067184,-18,0
5002105,-8,C
5143608,-29,X
5038542,-13,C
5117264,-13,X
5067742,-17,0
5002545,-14,0
5008876,-42,0
5011755,-27,C
5117222,-10,0
5122058,-19,C
5121421,-24,X
5061392,-10,C
5113040,-27,C
5121995,-16,C
5061596,-11,C
5046481,-5,C
5023406,-24,0
5029208,-8,X
5121872,-9,0
5046440,-9,X
5149430,-32,C
5069165,-7,C
5011920,-5,C
5011641,-44,0
5008910,-6,C
5065416,-6,0
5047658,-5,0
5038521,-36,0
5090872,-30,C
5116081,-32,X
5002083,-17,0
5139848,-2,X
5054484,-28,C
5065709,-23,C
5002058,-48,C
5018492,-12,0
5047732,0,X
5004193,-27,C
5029668,-14,0
5004502,-17,0
5113844,-27,0
5024876,-16,C
5005734,-7,1
5150052,-19,0
5120996,-5,0
5060336,-2,0
5023019,-37,C
5088851,-34,0
5149643,-6,C
5053429,-19,C
5096012,-50,0
5091106,-29,0
5089849,-15,0
5139494,-3,C
5062001,-19,0
5113782,-16,0
5011219,-17,X
5088245,-13,C
5143297,-29,0
5017430,-23,C
5117979,-22,C
5010855,-6,C
5143048,-16,C
5096346,-7,C
5029106,-27,0
5016817,-27,0
5017729,-29,0
5012462,-23,C
5118412,-3,C
5100324,-15,X
5045692,-17,C
5024229,-5,X
5024507,-31,0
5146003,-24,X
5017060,-15,0
5024914,-32,0
5142237,-5,0
5036050,-40,C
5054000,-9,C
5012413,-33,C
5053191,-27,0
5028446,-15,C
5139377,-12,0
5005826,-2,0
5005235,-31,C
5002864,-7,C
5091793,0,C
5061753,-17,C
5032289,-48,C
5068274,-31,C
5021435,-23,C
5142964,-9,C
5004181,-32,1
5028557,-20,C
5018287,-3,1
5099784,-38,1
5017479,-23,C
5085642,0,0
5145961,-8,X
5136987,-7,X
5116994,-37,C
5149444,-18,C
5066648,-22,X
5004032,-27,C
5125620,-11,C
5087702,-39,C
5003985,-27,C
5033641,-10,C
5024035,-37,0
5078458,-9,0
5149227,-14,C
5005588,-17,C
5011925,-11,C
5115790,-53,0
5022909,-9,C
5046529,-15,C
5012569,-23,0
5052907,-20,C
5056075,-45,C
5016446,-42,0
5069473,-10,0
5035741,-1,C
5054467,-49,C
5028940,-9,C
5025132,-36,1
5142365,-24,C
5048228,-12,C
5022221,-6,X
5023410,-22,C
5106031,-37,0
5023348,-46,0
5148789,-23,C
5024342,-13,0
5114232,-43,1
5092127,-19,0
5009080,-1,C
5137310,-38,C
5042360,-24,0
5004663,-19,C
5003913,-2,0
5011874,-48,0
5078602,-27,0
5011449,-1,C
5002402,-3,X
5142627,-22,C
5145691,-20,C
5017565,-5,0
5105773,-14,C
5115996,-21,0
5041557,-52,X
5047932,-4,0
5042248,0,0
5143070,-23,X
5090476,-11,C
5121697,-16,0
5045512,-17,C
5065348,-28,C
5060574,-12,X
5148869,-17,0
5117790,-7,0
5079168,-18,0
5029024,-8,0
5121442,-29,0
5062090,-1,X
5090189,-11,C
5136029,-19,0
5090803,-17,0
5092451,-36,0
5002844,-41,0
5115801,-12,0
5086052,-32,X
5090587,-33,0
5037020,-8,0
5024675,-23,0
5121358,-5,0
5106081,-14,0
5016798,-12,C
5048318,-1,X
5112591,-7,C
5005036,-21,0
5117571,-14,C
5099871,-16,0
5008843,-12,C
5021445,-38,0
5122327,-31,C
5021393,-6,0
5059872,-25,X
5096761,-22,C
5105426,0,X
5002758,-7,C
5094941,-26,C
5118627,-24,C
5091692,-1,C
5050550,-18,X
5089573,-17,C
5029485,-30,X
5036733,-32,C
5009062,-24,0
5096347,-41,X
5038667,-19,C
5139948,-36,C
5118400,-34,C
5018247,-10,X
5113054,-5,0
5022958,-24,0
5010041,-13,C
5066517,-4,0
5120258,-4,0
5023108,-21,0
5024744,-9,C
5140063,-30,0
5003703,-33,0
5003986,-24,C
5016955,-37,C
5062205,-29,X
5016717,-4,C
5028488,-12,X
5046159,0,C
5011530,-26,C
5062610,-8,X
5097123,-49,0
5058428,-25,0
5061066,-29,X
5036873,0,C
5120373,-34,0
5052664,-15,C
5078782,-24,0
5067932,-13,C
5002477,-5,0
5018157,-15,0
5146170,-6,X
5054257,-7,0
5048340,-15,0
5067496,-15,0
5003505,-20,C
5135824,-3,C
5095973,-22,X
5090074,-9,C
5054625,-48,0
5113452,-17,C
5149300,-28,0
5116434,-33,0
5066490,-19,0
5143153,-30,X
5125389,-33,0
5005004,-1,C
5054315,-29,0
5078840,-1,1
5017402,-8,C
5024507,-18,C
5011941,-17,0
5002754,-16,C
5135831,-28,C
5017510,-3,0
5038785,-43,C
5003030,-19,C
5126574,-20,0
5091692,-11,C
5033706,-8,1
5041563,-26,0
5001863,-18,X
5052708,-25,C
5051025,-12,X
5012327,-11,C
5126674,-25,X
5069198,-4,C
5117043,-21,X
5067966,-15,C
5005613,-8,X
5054075,-15,C
5047665,-4,0
5052997,-10,X
5126116,-10,0
5010436,0,C
5009281,-22,0
5091208,-7,X
5118058,-27,C
5078640,-13,0
5017448,0,X
5100413,-11,C
5001889,-3,0
5118326,-28,X
5113131,-23,X
5150210,-28,0
5149707,0,C
5149267,-39,C
5088054,-11,0
5113578,-14,C
5095366,-29,C
5118246,-42,X
5112685,-34,0
5062173,-6,C
5125831,-16,0
5060062,-13,C
5126549,-32,0
5023827,-12,C
5029472,-16,C
5117593,-16,C
5116364,-20,X
5050979,-18,X
5068125,-11,C
5029629,-39,C
5017806,-38,X
5052876,-18,X
5142633,0,C
5067353,-1,C
5096761,-50,C
5125866,-16,C
5091569,-6,C
5096903,-5,C
5060064,-1,C
5010877,-46,0
5016543,-34,0
5002140,-7,C
5009918,-4,C
5004950,0,0
5029322,-35,0
5125127,-14,C
5067864,-25,0
5021314,-8,C
5114201,-22,C
5149694,-19,C
5089067,0,C
5035857,-5,C
5004574,-5,C
5126424,-19,0
5096508,-49,C
5094932,-3,C
5121156,-7,X
5053585,-31,0
5035635,-55,0
5078955,-16,C
5143365,-32,C
5018207,-7,0
5050577,-19,C
5009315,0,0
5053194,-42,X
5009307,-6,C
5132660,-11,0
5122161,-6,0
5060435,0,C
5099750,-26,C
5012304,-20,X
5062259,-11,0
5088209,-11,0
5122186,-41,X
5135938,-40,0
5121618,-3,X
5033558,-21,X
5091801,0,X
5009236,-6,0
5035865,-39,0
5122025,-2,X
5065379,-24,X
5140065,-39,C
5022655,-2,C
5089415,-21,C
5149600,-16,X
5017022,-36,C
5135709,-34,C
5113688,-32,1
5005143,-3,C
5050686,-16,0
5091701,-20,X
5142488,-49,X
5041960,0,X
5061221,-20,C
5003115,-12,C
5024725,-9,0
5022701,-50,X
5146517,-20,X
5056075,-17,C
5125892,-2,C
5116353,-24,0
5010616,-27,0
5105091,-20,0
5005887,-29,C
5114504,-42,C
5113492,-55,X
5001827,-48,X
5062469,-50,C
5016933,-8,X
5114344,-17,0
5137309,-17,X
5058369,-17,C
5091224,-8,0
5060588,-33,0
5117984,-1,C
5061133,-7,X
5017575,-7,C
5010814,-34,0
5022108,-2,0
5114190,-29,0
5139873,-42,X
5059873,-28,0
5065734,-17,C
5016395,-11,C
5002413,-20,0
5146001,0,0
5004225,-2,C
5038540,-3,C
5054101,-14,0
5029226,-41,0
5046380,-18,0
5149901,-10,C
5021387,-36,C
5003996,-20,C
5137526,-26,C
5092414,-1,0
5010898,-15,C
5120659,-7,X
5114100,-12,X
5096424,-20,0
5060797,-26,C
5005518,-14,0
5009866,-47,0
5135934,-3,C
5113655,-45,0
5003666,0,0
5090444,-12,C
5050515,-7,C
5046287,-24,0
5029760,-4,0
5022220,-54,0
5113546,-39,0
5053408,-13,0
5095975,-5,X
5035995,-39,C
5126152,-13,0
5052931,-10,C
5061346,-4,C
5116160,-31,0
5088456,-27,X
5003020,-25,C
5052884,-33,0
5017310,-8,X
5062168,-5,0
5002888,-9,X
5105035,-16,C
5060791,-7,0
5089470,-13,C
5149899,-48,0
5142190,-39,0
5005401,-29,0
5002198,-14,X
5052624,-14,C
5105183,-52,C
5065384,-7,0
5135344,-7,5
5053503,-40,X
5135539,-43,X
5047887,-7,C
5005143,-24,C
5002104,-13,C
5041470,-13,C
5117157,-13,C
5078703,-40,C
5004523,-31,0
5060618,-17,0
5062456,-15,X
5046333,-18,X
5132713,-3,0
5011531,-43,0
5125626,-27,0
5120965,-43,0
5068582,-2,C
5017317,-14,C
5089179,-15,C
5017730,-7,C
5061707,-25,C
5010048,-29,X
5060433,-2,C
5042282,-2,0
5105315,-38,C
5079020,-17,C
5045728,-53,C
5012420,-8,0
5061866,-17,C
5143016,0,0
5017224,-15,0
5092366,-11,0
5009488,-21,C
5021673,-10,0
5023875,-24,0
5004971,-43,C
5121475,-5,C
5028343,-8,C
5067734,-56,0
5022568,-12,X
5037004,-7,0
5091530,-9,0
5046443,-17,C
5065497,-14,C
5117273,-11,C
5017756,-27,0
5011310,-27,0
5096143,-27,C
5056144,-30,X
5017974,-2,0
5018162,-5,0
5095611,-47,C
5105578,0,0
5087481,-3,0
5117094,-43,X
5062350,-20,1
5051240,-22,C
5061388,-30,0
5025203,-6,0
5061951,-24,X
5022313,-2,C
5052999,-17,0
5122131,-19,C
5010647,-10,0
5142120,0,0
5023908,-39,C
5112842,-9,0
5018365,-21,0
5016738,-12,C
5045274,-6,C
5120078,-19,0
5028999,-16,C
5099770,-14,C
5115592,-7,C
5023288,-53,X
5067152,-4,0
5029528,-5,X
5105473,-18,X
5068556,-41,0
5050750,-5,C
5092294,-49,0
5017384,-17,C
5018157,-2,C
5016413,-37,0
5113947,-7,X
5078390,0,C
5067864,-34,0
5035946,-41,0
5036583,-28,C
5104974,-46,C
5100326,-17,0
5065793,-4,X
5011253,-7,C
5025143,-48,0
5067781,-36,1
5022655,-6,C
5090271,-7,C
5118199,-6,C
5087967,-35,0
5010779,-10,X
5023975,-2,C
5091620,0,0
5089661,-27,C
5096957,-39,C
5010947,-17,0
5024187,-42,0
5115597,-9,X
5052732,-12,0
5097006,-41,0
5095028,-28,X
5024374,-15,C
5011256,-15,C
5112754,-3,X
5069137,-5,0
5117413,-40,1
5001816,-9,0
5044797,-13,C
5149529,-16,C
5135895,-14,C
5116807,-5,0
5116924,-30,0
5035848,-7,C
5005605,-57,0
5060124,-36,0
5112644,-9,C
5012406,-3,0
5062617,-29,0
5029364,-2,C
5079009,-20,0
5022164,-12,C
5046313,-47,0
5089667,-5,X
5096774,-7,0
5050480,-9,0
5022866,-12,0
5078694,-35,X
5120226,-11,C
5115406,-4,C
5047647,-27,0
5062329,-15,C
5024153,-28,0
5011901,-26,C
5016760,-20,C
5113636,-15,0
5004330,-1,C
5029645,-19,C
5117413,-20,C
5092152,-4,C
5105051,-14,0
5116683,-2,0
5054213,-4,C
5061437,-3,C
5023241,-34,C
5113365,0,C
5041682,-23,X
5142416,-13,C
5096400,-44,X
5061324,-21,C
5022090,-37,X
5121299,-24,X
5018152,-34,0
5146273,-26,0
5053823,-50,0
5146297,-39,0
5004178,-16,X
5117964,-46,C
5033893,-15,C
5016289,-24,X
5005817,-41,0
5125555,-7,C
5089951,-37,0
5002849,-30,0
5036949,-4,C
5149675,-40,0
5112940,-9,0
5120603,-38,0
5094943,-5,X
5046507,-20,C
5024591,-6,0
5116392,-40,X
5142341,-26,X
5142437,-28,0
5005678,-5,X
5122164,-2,1
5009535,-23,C
5004739,-17,C
5142437,-6,X
5060607,-21,X
5059962,-22,0
5068498,-6,0
5117580,-24,0
5041922,-8,0
5004147,-48,0
5113744,-27,C
5143099,-7,0
5005478,-3,C
5052592,-3,0
5113356,-18,0
5028927,0,C
5022888,-25,X
5116632,-5,0
5096178,-38,C
5023585,-26,1
5149509,-26,0
5112979,-1,0
5120910,-47,0
5028311,-11,0
5090437,-7,C
5067274,-26,C
5005118,-13,0
5024347,-21,C
5053907,-7,X
5017787,-1,0
5126205,-33,0
5132263,-31,C
5023656,-12,0
5087773,-48,0
5078765,-8,0
5051140,-10,0
5005394,-15,X
5143533,-32,0
5054672,-19,C
5009918,-5,0
5048193,-22,C
5104945,-30,C
5148946,-35,C
5115558,-48,0
5016527,-6,C
5023833,-18,C
5053105,-2,C
5003921,-21,0
5149704,-41,X
5060883,-50,X
5114415,-19,X
5061613,-1,C
5100127,-2,X
5010862,-47,C
5095950,-1,C
5010664,-30,0
5036480,-29,0
5002981,-15,C
5002555,-4,0
5026491,-38,0
5048207,-22,C
5091293,-48,C
5017895,-50,0
5052664,-52,0
5067264,-14,X
5120601,-33,C
5113817,-2,C
5143109,-17,C
5033884,-17,0
5061307,-5,C
5114145,-11,C
5142471,-19,C
5060905,-26,C
5059986,-7,X
5003857,-21,C
5059871,-16,0
5018363,-8,C
5061648,-8,C
5048076,-15,C
5038564,-38,X
5038628,-44,C
5135274,-33,0
5054770,-24,C
5114363,-30,C
5146155,-12,0
5037120,-43,0
5120712,-13,X
5060136,-17,1
5062217,-18,0
5095769,-15,X
5041932,-29,X
5139733,-41,C
5096864,-32,X
5142211,-21,0
5012409,-15,0
5044938,-6,C
5113400,-16,C
5126108,-9,C
5089885,-22,C
5115868,-44,C
5091160,-45,X
5120950,-11,0
5046343,-20,C
5121275,-6,0
5125995,-15,X
5005257,-10,C
5009658,-23,C
5062011,-12,0
5003038,-1,C
5005180,-40,C
5142242,-15,0
5068709,-38,X
5010843,-16,X
5022384,-13,X
5139758,-4,C
5053446,-6,C
5045770,-30,0
5114644,-3,0
5051027,-20,0
5012422,-35,0
5012664,-13,C
5005214,-9,C
5090617,-5,0
5126676,-14,C
5148555,-20,0
5012099,-1,0
5120682,-15,C
5120965,-45,0
5111097,-20,0
5105434,-8,C
5113400,-2,C
5062085,-3,C
5050687,-17,C
5090079,-1,C
5012130,-50,0
5117646,-11,0
5005187,-6,0
5036626,-5,0
5023012,-9,C
5120915,-23,C
5046035,-42,C
5053146,-3,0
5017080,-2,C
5115526,-21,C
5132398,-32,1
5046399,-30,C
5046399,-5,C
5142314,-28,C
5038555,-22,C
5005318,-11,X
5145819,-28,C
5069115,0,0
5061602,-16,0
5069139,-7,C
5061747,-10,0
5048168,-16,C
5137326,-35,C
5142927,-8,0
5145952,-12,X
5137124,-21,C
5100037,-5,0
5090257,-12,0
5023699,-17,0
5058316,-19,C
5089933,-44,X
5122188,0,X
5001739,-37,C
5118477,-17,C
5091539,-15,C
5060173,0,0
5089279,-40,0
5044708,-21,0
5010898,-22,X
5068420,-20,0
5036851,-24,C
5126137,-40,0
5125907,-14,X
5060590,-1,0
5135443,-20,X
5126382,-13,C
5010277,-24,0
5024379,-20,X
5149849,-16,X
5142246,-36,C
5045645,-27,0
5004557,-33,0
5096758,0,C
5078987,-28,0
5105056,-29,C
5010773,-7,0
5148849,-16,0
5045545,-4,C
5023933,-19,C
5052847,-41,0
5036785,-56,0
5118192,-26,X
5116313,-34,C
5022738,-2,C
5048274,-22,C
5011024,-31,X
5078608,-27,X
5066727,-6,X
5048233,-3,0
5150211,-21,C
5148426,-26,C
5065721,-53,X
5050574,-23,C
5096708,-19,X
5028363,-18,C
5126146,-55,0
5120493,-27,X
5023663,0,C
5022134,-8,X
5047708,-26,C
5012395,-9,X
5120704,-22,C
5097187,-46,0
5090413,-10,C
5114241,-23,C
5122060,-21,C
5113130,-1,C
5092046,-14,C
5045457,-4,C
5085957,-16,X
5056008,-32,C
5059896,0,X
5016678,-6,C
5002200,-28,X
5089844,-10,C
5018136,-26,C
5022208,-38,C
5118167,-25,0
5060706,0,C
5041333,-8,0
5105472,-5,X
5104884,0,X
5113981,-27,C
5117731,-9,0
5095193,-30,C
5118282,-36,0
5126763,-22,X
5009907,-7,C
5079104,-2,C
5067669,-20,C
5048091,-34,X
5033946,-5,0
5114607,-30,X
5091699,-24,X
5146061,-28,0
5038927,-19,X
5085654,-45,0
5126361,-21,X
5028628,-13,X
5011163,-5,C
5021801,-13,0
5033683,-31,C
5045810,-5,0
5121888,-1,C
5017889,-46,X
5066442,-10,C
5112725,-6,0
5022783,-2,C
5126230,-20,0
5061386,-35,0
5059910,-19,X
5029714,-22,0
5023638,-35,C
5067224,-19,C
5005278,-13,0
5022443,-5,C
5048402,-6,X
5135400,-39,0
5117065,-23,C
5089554,-35,0
5061857,0,0
5149864,-42,C
5089067,-15,C
5012510,-41,0
5022328,-19,C
5005436,-5,0
5120570,-39,X
5001848,-21,0
5097086,-2,C
5016579,-36,C
5054609,-32,C
5060798,-25,C
5116952,-12,C
5035740,-16,C
5029453,-34,X
5135733,-6,X
5148946,-42,0
5119973,-31,0
5062637,-15,C
5126241,-30,C
5143481,-12,C
5105249,-31,0
5089770,-11,C
5113152,-12,X
5016740,-32,X
5017092,-39,0
5104941,-37,0
5052916,-8,X
5004344,-16,0
5146337,-18,0
5090361,-8,C
5062168,-22,0
5121820,-5,X
5024717,-20,X
5117243,-27,C
5060702,-5,C
5067732,-29,X
5058369,-26,C
5024169,-19,C
5116665,-23,X
5112665,-21,0
5088931,-12,X
5090478,-39,0
5010172,-30,0
5068680,-6,C
5009602,-37,X
5001848,-28,0
5149809,-36,0
5042335,-14,X
5058503,-13,C
5016485,-40,0
5046494,-14,X
5016401,-17,0
5121453,-17,X
5137383,-19,C
5011260,-4,0
5005207,-17,C
5095141,-4,C
5100357,-2,C
5053555,-25,C
5058460,-24,0
5126490,-40,0
5062416,-19,C
5096216,-52,0
5041417,-1,C
5068866,-9,X
5117614,-9,0
5090040,-36,0
5068483,-3,0
5142798,-4,C
5148915,0,0
5113321,-37,X
5009529,-49,X
5122313,-49,0
5092079,-25,0
5010150,-26,C
5037304,-27,X
5145942,-36,0
5038780,-1,0
5113377,-13,X
5113908,-7,X
5058324,-4,0
5061946,-19,C
5112604,-7,C
5060671,-19,0
5149216,0,0
5002939,-35,X
5092326,-19,C
5047915,-13,C
5121933,-8,0
5036708,-28,C
5003397,-19,0
5062358,-48,1
5142812,-44,0
5086014,-28,X
5037227,-8,C
5120754,-18,0
5114007,-4,C
5010020,-14,C
5113467,-41,C
5012310,-40,X
5002098,-22,0
5018134,-29,X
5099859,-17,C
5085951,0,C
5018351,-38,C
5024849,-12,X
5149818,-1,C
5001724,-17,C
5005145,-17,0
5114462,-32,0
5037195,-5,C
5118085,-27,0
5002048,-18,0
5002177,-23,X
5010111,-12,0
5002472,-24,X
5003583,-3,0
5061873,-4,C
5090599,-2,C
5009493,-28,C
5058339,0,C
5017412,-31,X
5033782,-8,C
5005795,-42,C
5036641,-24,X
5046241,-47,1
5088193,-19,C
5104908,-42,0
5116487,-15,X
5061661,-8,C
5021819,-35,0
5122252,0,C
5126652,-47,C
5010352,-30,0
5009568,-9,X
5060850,-6,0
5067183,-36,C
5135789,-32,0
5106136,-3,0
5004228,-8,0
5121813,-35,X
5068245,-34,0
5078979,-30,0
5060419,-14,C
5003330,-27,0
5059809,-13,C
5137240,-3,C
5011784,-16,X
5143062,-58,0
5058433,-6,C
5029808,-4,C
5116581,-35,C
5079080,-16,C
5137222,-15,0
5011623,-17,C
5096575,-6,0
5009969,-23,C
5069219,-5,1
5090661,-9,C
5018218,0,X
5137353,-33,X
5126138,-9,C
5022876,-7,C
5126065,-28,C
5018007,-44,C
5146236,-1,0
5120049,-29,0
5033598,-25,0
5095387,-9,C
5052779,0,C
5062234,-6,X
5011740,-21,C
5120866,-21,C
5017696,-13,C
5105303,-3,C
5067185,-35,0
5068869,-13,0
5086052,-10,X
5033809,-9,0
5149849,-17,X
5066689,-7,C
5092432,-26,C
5100437,-32,C
5091798,-38,0
5125802,-10,C
5024642,-3,C
5120386,-3,C
5009942,-13,0
5150246,-12,X
5011901,-17,C
5115858,-5,0
5001861,-1,X
5021542,-5,C
5017531,-9,C
5115621,-35,C
5105275,-32,0
5067226,-16,C
5096494,-16,X
5002168,-19,0
5060911,-7,0
5121205,-40,X
5113213,-10,C
5137491,-35,C
5126562,-20,C
5062170,-50,0
5011430,-6,0
5120139,-40,0
5089847,-4,C
5018059,-28,C
5048624,-3,X
5078482,-3,C
5029169,-33,C
5090258,-42,X
5045969,0,0
5038630,-8,C
5002304,-49,X
5017967,-29,C
5085990,-24,0
5140124,-17,0
5150238,-48,X
5016762,-53,0
5017414,-16,0
5033916,-36,X
5021629,-11,X
5085836,-33,0
5148435,-14,C
5029226,-39,0
5042154,-11,0
5099742,-11,X
5125501,-2,C
5037052,-42,C
5005165,-15,0
5036678,-15,X
5048149,-2,C
5090952,-41,0
5090528,-2,X
5121530,-13,C
5117013,-27,0
5011731,-18,X
5132924,-21,0
5004314,-57,0
5003441,-16,X
5054316,-11,X
5029658,-48,0
5009125,-40,C
5146550,-20,0
5045971,-5,C
5126210,-40,X
5025045,-51,0
5060040,-2,C
5017042,-3,X
5089644,-20,C
5132263,-52,0
5061753,-13,C
5069415,-6,C
5046539,-10,C
5143185,-37,C
5116788,-27,0
5142978,-17,0
5022917,-9,C
5023780,-11,C
5044791,-22,0
5097021,-24,X
5148865,-41,X
5046377,0,0
5036727,-44,0
5024109,-48,0
5091151,-25,0
5126060,-40,C
5012669,-29,1
5142153,-33,X
5126203,-19,C
5068175,-12,C
5067684,-54,0
5145962,-36,C
5062390,-11,0
5046239,-54,0
5137162,-13,0
5021295,-25,0
5065801,-6,C
5105836,-13,C
5090516,-45,X
5005829,-13,C
5038743,-16,C
5117877,-4,0
5051105,-7,0
5126100,-13,X
5118631,-4,0
5041282,-16,X
5029684,-39,X
5060290,-13,0
5115431,-23,C
5115620,-25,C
5113129,-9,X
5061148,-39,0
5135597,-15,C
5005846,-42,0
5068268,-2,0
5097132,-23,C
5105691,-20,0
5029629,-42,C
5002163,-19,0
5047923,-27,0
5026224,-22,0
5053484,-21,1
5117414,-8,C
5095090,-34,X
5002224,-4,X
5067860,0,0
5105167,-23,C
5022338,-3,C
5149835,-8,0
5061665,-9,0
5004838,-29,C
5105122,-32,0
5078876,-27,C
5142150,-10,0
5117739,-25,C
5091410,-52,C
5100433,-35,0
5095809,-53,X
5069296,-22,0
5045689,-8,0
5117580,-39,0
5021398,-4,C
5048294,-37,0
5009554,-19,C
5045697,-24,0
5046511,-28,X
5078762,-8,C
5052636,-35,C
5024387,-14,0
5089525,-24,X
5009600,-15,C
5132719,-23,0
5023133,-5,C
5090970,-51,0
5017371,-6,C
5056227,-13,C
5067946,-11,C
5120402,-23,C
5062500,-4,C
5012542,-29,0
5100449,-11,C
5036853,-18,C
5079033,-12,C
5092212,-50,0
5046532,-4,C
5145747,-28,C
5011951,-10,X
5113588,-35,X
5002607,-8,0
5050908,-41,C
5112725,-5,0
5005084,-8,X
5060308,-6,C
5046250,-9,C
5012605,-3,C
5048302,-5,X
5056035,-14,C
5143091,-5,0
5078596,-39,C
5050856,-15,C
5087538,-19,C
5001754,-11,X
5078777,-16,C
5112911,-29,C
5012013,0,C
5114068,-34,0
5021682,-21,1
5089507,-3,C
5009314,-2,0
5028506,-14,C
5143510,0,0
5143239,0,0
5026216,-9,X
5041118,-49,0
5113060,-15,C
5060188,-51,X
5126798,-6,0
5033418,-38,0
5121828,-29,C
5142737,-33,0
5046307,-8,0
5023257,-4,C
5012130,-39,C
5045521,-7,C
5121069,-1,0
5003313,-11,1
5024109,-47,0
5143185,-50,0
5048470,-42,C
5004207,-10,X
5118054,-9,X
5004511,-26,0
5113191,-53,0
5068762,-47,0
5115761,-26,C
5149259,-36,C
5105748,-32,0
5003942,-43,0
5120789,-16,X
